restaurant_id,tag_id,confidence,weight
277,7256,1,2
277,6761,1,2
277,7169,1,2
277,7394,1,2
277,7013,1,2
277,572,1,2
277,12,1,2
277,673,1,2
277,103,1,2
277,613,1,2
277,333,1,2
280,6966,1,2
280,6946,1,2
280,7428,1,2
280,7102,1,2
280,7408,1,2
280,7071,1,2
280,7187,1,2
280,6826,1,2
280,7170,1,2
280,6761,1,2
280,7169,1,2
280,7394,1,2
280,7452,1,2
280,7013,1,2
280,18,1,2
280,572,1,2
280,604,1,2
280,595,1,2
280,524,1,2
280,339,1,2
280,840,1,2
281,6783,0.1,2
281,7393,0.1,2
281,6843,0.1,2
281,6758,0.1,2
281,7241,0.1,2
281,6761,0.1,2
281,7169,0.1,2
281,7394,0.1,2
281,943,0.1,2
281,484,0.1,2
281,333,0.1,2
282,7441,0.28,2
282,7428,0.28,2
282,6765,0.28,2
282,6947,0.28,2
282,7241,0.28,2
282,7524,0.28,2
282,7169,0.28,2
282,7394,0.28,2
282,7653,0.28,2
282,919,0.28,2
282,437,0.28,2
282,7013,0.28,2
282,484,0.28,2
283,6966,0.63,2
283,7260,0.63,2
283,7658,0.63,2
283,6947,0.63,2
283,7399,0.63,2
283,7471,0.63,2
283,7153,0.63,2
283,6769,0.63,2
283,7169,0.63,2
283,7394,0.63,2
283,7653,0.63,2
283,633,0.63,2
283,87,0.63,2
283,613,0.63,2
284,7270,1,2
284,6946,1,2
284,7428,1,2
284,6987,1,2
284,7524,1,2
284,6905,1,2
284,7314,1,2
284,7153,1,2
284,6761,1,2
284,7169,1,2
284,7394,1,2
284,929,1,2
284,87,1,2
284,604,1,2
284,107,1,2
284,146,1,2
284,339,1,2
284,613,1,2
285,6764,0.14,2
285,7178,0.14,2
285,6758,0.14,2
285,6826,0.14,2
285,7153,0.14,2
285,7155,0.14,2
285,6761,0.14,2
285,7169,0.14,2
285,7394,0.14,2
285,291,0.14,2
285,7013,0.14,2
285,604,0.14,2
285,465,0.14,2
285,484,0.14,2
285,725,0.14,2
285,12,0.14,2
285,673,0.14,2
286,6966,0.16,2
286,7428,0.16,2
286,7153,0.16,2
286,7190,0.16,2
286,7524,0.16,2
286,7169,0.16,2
286,7394,0.16,2
286,6961,0.16,2
286,359,0.16,2
286,941,0.16,2
286,506,0.16,2
286,523,0.16,2
286,333,0.16,2
287,6765,0.12,2
287,6947,0.12,2
287,6924,0.12,2
287,6761,0.12,2
287,7169,0.12,2
287,7394,0.12,2
287,110,0.12,2
287,198,0.12,2
287,604,0.12,2
287,484,0.12,2
288,7094,0.3,2
288,7120,0.3,2
288,7598,0.3,2
288,6843,0.3,2
288,6758,0.3,2
288,6947,0.3,2
288,7153,0.3,2
288,6748,0.3,2
288,6761,0.3,2
288,7169,0.3,2
288,7394,0.3,2
288,815,0.3,2
288,198,0.3,2
288,465,0.3,2
288,943,0.3,2
288,484,0.3,2
288,725,0.3,2
288,673,0.3,2
288,333,0.3,2
289,7671,1,2
289,6764,1,2
289,7120,1,2
289,6947,1,2
289,7399,1,2
289,7187,1,2
289,7153,1,2
289,6756,1,2
289,6761,1,2
289,7169,1,2
289,7653,1,2
289,7013,1,2
289,572,1,2
289,613,1,2
290,7496,0.21,2
290,6947,0.21,2
290,6843,0.21,2
290,7686,0.21,2
290,6924,0.21,2
290,7413,0.21,2
290,6761,0.21,2
290,7169,0.21,2
290,7394,0.21,2
290,484,0.21,2
291,6760,0.12,2
291,7120,0.12,2
291,6928,0.12,2
291,7487,0.12,2
291,7524,0.12,2
291,6761,0.12,2
291,7169,0.12,2
291,7394,0.12,2
291,645,0.12,2
291,198,0.12,2
291,333,0.12,2
294,6764,1,2
294,7671,1,2
294,7120,1,2
294,6843,1,2
294,7382,1,2
294,6758,1,2
294,7087,1,2
294,7153,1,2
294,7264,1,2
294,6761,1,2
294,7169,1,2
294,7394,1,2
294,7452,1,2
294,359,1,2
294,436,1,2
294,94,1,2
294,673,1,2
294,333,1,2
295,7428,1,2
295,6745,1,2
295,6840,1,2
295,6843,1,2
295,7187,1,2
295,7155,1,2
295,7401,1,2
295,6761,1,2
295,7169,1,2
295,7394,1,2
295,510,1,2
295,7013,1,2
295,484,1,2
295,12,1,2
296,7528,0.36,2
296,6906,0.36,2
296,6947,0.36,2
296,7399,0.36,2
296,7524,0.36,2
296,7153,0.36,2
296,6761,0.36,2
296,7394,0.36,2
296,7653,0.36,2
296,473,0.36,2
296,613,0.36,2
298,7512,0.58,2
298,7671,0.58,2
298,6912,0.58,2
298,7399,0.58,2
298,6947,0.58,2
298,7686,0.58,2
298,7190,0.58,2
298,7304,0.58,2
298,6761,0.58,2
298,7169,0.58,2
298,7394,0.58,2
298,7013,0.58,2
298,604,0.58,2
298,432,0.58,2
298,339,0.58,2
298,484,0.58,2
298,613,0.58,2
301,6767,0.58,2
301,6946,0.58,2
301,7658,0.58,2
301,6947,0.58,2
301,6987,0.58,2
301,6843,0.58,2
301,7524,0.58,2
301,7083,0.58,2
301,6761,0.58,2
301,7169,0.58,2
301,7394,0.58,2
301,484,0.58,2
302,6946,0.27,2
302,7176,0.27,2
302,6780,0.27,2
302,7524,0.27,2
302,6756,0.27,2
302,6761,0.27,2
302,7394,0.27,2
302,7452,0.27,2
302,198,0.27,2
302,876,0.27,2
303,6811,0.57,2
303,6946,0.57,2
303,7176,0.57,2
303,7529,0.57,2
303,6928,0.57,2
303,7524,0.57,2
303,6756,0.57,2
303,7256,0.57,2
303,6761,0.57,2
303,7169,0.57,2
303,7394,0.57,2
303,7452,0.57,2
303,763,0.57,2
303,7013,0.57,2
303,127,0.57,2
303,876,0.57,2
303,673,0.57,2
303,835,0.57,2
303,333,0.57,2
305,7260,0.18,2
305,7428,0.18,2
305,6765,0.18,2
305,7399,0.18,2
305,6843,0.18,2
305,7575,0.18,2
305,7170,0.18,2
305,6761,0.18,2
305,7169,0.18,2
305,7394,0.18,2
305,496,0.18,2
305,7013,0.18,2
305,436,0.18,2
305,484,0.18,2
305,613,0.18,2
307,7132,1,2
307,7303,1,2
307,6966,1,2
307,7428,1,2
307,7382,1,2
307,7153,1,2
307,7264,1,2
307,6761,1,2
307,7169,1,2
307,7394,1,2
307,198,1,2
307,592,1,2
307,157,1,2
307,658,1,2
307,454,1,2
307,391,1,2
307,543,1,2
307,13,1,2
307,245,1,2
307,673,1,2
309,6966,0.63,2
309,7428,0.63,2
309,7102,0.63,2
309,6843,0.63,2
309,7209,0.63,2
309,6947,0.63,2
309,7153,0.63,2
309,6826,0.63,2
309,6761,0.63,2
309,7169,0.63,2
309,7394,0.63,2
309,359,0.63,2
309,436,0.63,2
309,465,0.63,2
309,673,0.63,2
309,333,0.63,2
310,943,0.1,2
310,613,0.1,2
311,6912,1,2
311,6764,1,2
311,7145,1,2
311,6843,1,2
311,7187,1,2
311,7382,1,2
311,6826,1,2
311,7241,1,2
311,7153,1,2
311,6761,1,2
311,7169,1,2
311,7394,1,2
311,7452,1,2
311,198,1,2
311,354,1,2
311,280,1,2
311,673,1,2
311,333,1,2
312,7545,1,2
312,7428,1,2
312,7393,1,2
312,6947,1,2
312,7686,1,2
312,7155,1,2
312,6788,1,2
312,6761,1,2
312,7169,1,2
312,7394,1,2
312,764,1,2
312,159,1,2
312,198,1,2
312,613,1,2
314,6972,0.18,2
314,6928,0.18,2
314,6826,0.18,2
314,7264,0.18,2
314,7241,0.18,2
314,6761,0.18,2
314,7169,0.18,2
314,7452,0.18,2
314,198,0.18,2
314,333,0.18,2
315,7120,1,2
315,7691,1,2
315,7671,1,2
315,6765,1,2
315,7399,1,2
315,7155,1,2
315,7256,1,2
315,7153,1,2
315,6761,1,2
315,7169,1,2
315,7394,1,2
315,274,1,2
315,198,1,2
315,12,1,2
315,613,1,2
315,333,1,2
317,7650,0.22,2
317,6946,0.22,2
317,6966,0.22,2
317,7382,0.22,2
317,6874,0.22,2
317,7305,0.22,2
317,7190,0.22,2
317,6761,0.22,2
317,7169,0.22,2
317,7452,0.22,2
317,198,0.22,2
317,592,0.22,2
317,589,0.22,2
317,705,0.22,2
317,543,0.22,2
317,784,0.22,2
317,734,0.22,2
317,93,0.22,2
317,524,0.22,2
317,487,0.22,2
317,187,0.22,2
318,7632,0.82,2
318,7178,0.82,2
318,7671,0.82,2
318,6843,0.82,2
318,7209,0.82,2
318,7382,0.82,2
318,7153,0.82,2
318,6962,0.82,2
318,7169,0.82,2
318,7394,0.82,2
318,7452,0.82,2
318,644,0.82,2
318,359,0.82,2
318,436,0.82,2
318,329,0.82,2
318,201,0.82,2
318,358,0.82,2
318,492,0.82,2
318,213,0.82,2
318,484,0.82,2
319,6764,0.73,2
319,7632,0.73,2
319,7507,0.73,2
319,7382,0.73,2
319,6769,0.73,2
319,7153,0.73,2
319,6761,0.73,2
319,7169,0.73,2
319,7394,0.73,2
319,531,0.73,2
319,359,0.73,2
319,436,0.73,2
319,673,0.73,2
319,333,0.73,2
320,6966,0.97,2
320,7549,0.97,2
320,6946,0.97,2
320,7071,0.97,2
320,6928,0.97,2
320,6947,0.97,2
320,7686,0.97,2
320,7575,0.97,2
320,6826,0.97,2
320,7153,0.97,2
320,6761,0.97,2
320,7169,0.97,2
320,7394,0.97,2
320,101,0.97,2
320,7013,0.97,2
320,436,0.97,2
320,543,0.97,2
320,93,0.97,2
320,524,0.97,2
320,484,0.97,2
320,837,0.97,2
320,187,0.97,2
320,333,0.97,2
321,7060,1,2
321,7671,1,2
321,7638,1,2
321,7408,1,2
321,6947,1,2
321,7399,1,2
321,7079,1,2
321,7686,1,2
321,7190,1,2
321,7153,1,2
321,6761,1,2
321,7169,1,2
321,7394,1,2
321,285,1,2
321,87,1,2
321,572,1,2
321,484,1,2
321,613,1,2
324,7260,1,2
324,7680,1,2
324,7458,1,2
324,6947,1,2
324,6765,1,2
324,7155,1,2
324,7524,1,2
324,6819,1,2
324,6761,1,2
324,7169,1,2
324,7394,1,2
324,158,1,2
324,47,1,2
324,359,1,2
324,146,1,2
324,484,1,2
324,613,1,2
325,613,0.05,2
326,7428,0.34,2
326,6765,0.34,2
326,6947,0.34,2
326,6843,0.34,2
326,7256,0.34,2
326,6924,0.34,2
326,7686,0.34,2
326,6761,0.34,2
326,7169,0.34,2
326,7394,0.34,2
326,880,0.34,2
326,7013,0.34,2
326,484,0.34,2
327,7260,0.22,2
327,7282,0.22,2
327,6843,0.22,2
327,6758,0.22,2
327,6947,0.22,2
327,6826,0.22,2
327,7524,0.22,2
327,7153,0.22,2
327,6761,0.22,2
327,7169,0.22,2
327,7394,0.22,2
327,359,0.22,2
327,484,0.22,2
328,7260,0.07,2
328,6947,0.07,2
328,7471,0.07,2
328,7264,0.07,2
328,6761,0.07,2
328,7169,0.07,2
328,7394,0.07,2
328,782,0.07,2
328,7013,0.07,2
328,484,0.07,2
328,613,0.07,2
329,6764,0.07,2
329,7120,0.07,2
329,6765,0.07,2
329,6947,0.07,2
329,7399,0.07,2
329,7471,0.07,2
329,7241,0.07,2
329,6761,0.07,2
329,7169,0.07,2
329,7394,0.07,2
329,474,0.07,2
329,432,0.07,2
329,328,0.07,2
330,6946,0.58,2
330,7102,0.58,2
330,7428,0.58,2
330,6947,0.58,2
330,7153,0.58,2
330,6826,0.58,2
330,6788,0.58,2
330,6761,0.58,2
330,7169,0.58,2
330,7394,0.58,2
330,49,0.58,2
330,7013,0.58,2
330,592,0.58,2
330,572,0.58,2
330,604,0.58,2
330,484,0.58,2
331,7671,1,2
331,6784,1,2
331,7120,1,2
331,6947,1,2
331,7399,1,2
331,6843,1,2
331,7153,1,2
331,7686,1,2
331,6761,1,2
331,7169,1,2
331,7394,1,2
331,49,1,2
331,359,1,2
331,18,1,2
331,484,1,2
331,613,1,2
332,6966,1,2
332,7599,1,2
332,7102,1,2
332,7382,1,2
332,7214,1,2
332,6826,1,2
332,6761,1,2
332,7169,1,2
332,7394,1,2
332,668,1,2
332,359,1,2
332,920,1,2
332,572,1,2
332,707,1,2
332,391,1,2
332,913,1,2
332,429,1,2
332,434,1,2
332,465,1,2
332,216,1,2
332,506,1,2
332,484,1,2
332,184,1,2
332,673,1,2
332,333,1,2
333,7671,0.19,2
333,7173,0.19,2
333,7120,0.19,2
333,6947,0.19,2
333,7399,0.19,2
333,7084,0.19,2
333,7686,0.19,2
333,7153,0.19,2
333,6761,0.19,2
333,7169,0.19,2
333,7394,0.19,2
333,225,0.19,2
333,726,0.19,2
333,7013,0.19,2
333,572,0.19,2
334,6966,1,2
334,7428,1,2
334,6946,1,2
334,6843,1,2
334,7382,1,2
334,7187,1,2
334,7153,1,2
334,7170,1,2
334,7524,1,2
334,6761,1,2
334,7169,1,2
334,7394,1,2
334,326,1,2
334,159,1,2
334,198,1,2
334,18,1,2
334,943,1,2
334,484,1,2
334,673,1,2
334,333,1,2
335,6966,1,2
335,6946,1,2
335,7102,1,2
335,7165,1,2
335,7382,1,2
335,7153,1,2
335,7618,1,2
335,7155,1,2
335,6761,1,2
335,7169,1,2
335,7394,1,2
335,7452,1,2
335,359,1,2
335,673,1,2
335,523,1,2
336,6946,0.34,2
336,7282,0.34,2
336,7599,0.34,2
336,6843,0.34,2
336,7382,0.34,2
336,6758,0.34,2
336,7153,0.34,2
336,7305,0.34,2
336,7084,0.34,2
336,6761,0.34,2
336,7169,0.34,2
336,7394,0.34,2
336,7452,0.34,2
336,605,0.34,2
336,359,0.34,2
336,592,0.34,2
336,484,0.34,2
336,333,0.34,2
338,6767,1,2
338,7260,1,2
338,7282,1,2
338,6947,1,2
338,7153,1,2
338,6761,1,2
338,7169,1,2
338,7394,1,2
338,483,1,2
338,359,1,2
338,565,1,2
338,83,1,2
338,925,1,2
338,307,1,2
338,181,1,2
338,236,1,2
338,543,1,2
338,484,1,2
338,837,1,2
338,12,1,2
338,673,1,2
338,333,1,2
339,7428,0.42,2
339,6947,0.42,2
339,6765,0.42,2
339,7399,0.42,2
339,7155,0.42,2
339,7524,0.42,2
339,7169,0.42,2
339,7394,0.42,2
339,7653,0.42,2
339,532,0.42,2
339,7013,0.42,2
339,613,0.42,2
340,484,0.04,2
340,333,0.04,2
341,7260,0.27,2
341,6966,0.27,2
341,7599,0.27,2
341,7382,0.27,2
341,6748,0.27,2
341,7600,0.27,2
341,6761,0.27,2
341,7169,0.27,2
341,7394,0.27,2
341,7452,0.27,2
341,23,0.27,2
341,198,0.27,2
341,920,0.27,2
341,572,0.27,2
341,725,0.27,2
341,664,0.27,2
341,333,0.27,2
342,7671,0.47,2
342,7120,0.47,2
342,7186,0.47,2
342,6947,0.47,2
342,7399,0.47,2
342,6843,0.47,2
342,7153,0.47,2
342,7686,0.47,2
342,7241,0.47,2
342,6761,0.47,2
342,7169,0.47,2
342,7394,0.47,2
342,488,0.47,2
342,7013,0.47,2
342,136,0.47,2
342,566,0.47,2
342,484,0.47,2
342,12,0.47,2
342,613,0.47,2
343,7120,0.1,2
343,7671,0.1,2
343,6765,0.1,2
343,7399,0.1,2
343,6843,0.1,2
343,7241,0.1,2
343,7686,0.1,2
343,7155,0.1,2
343,6761,0.1,2
343,7169,0.1,2
343,7394,0.1,2
343,115,0.1,2
343,359,0.1,2
344,7428,0.43,2
344,6823,0.43,2
344,6945,0.43,2
344,7524,0.43,2
344,7170,0.43,2
344,7084,0.43,2
344,6761,0.43,2
344,7169,0.43,2
344,7013,0.43,2
345,339,0,2
346,7499,0.14,2
346,7120,0.14,2
346,6947,0.14,2
346,7399,0.14,2
346,7686,0.14,2
346,7153,0.14,2
346,7169,0.14,2
346,7394,0.14,2
346,7653,0.14,2
346,87,0.14,2
346,604,0.14,2
346,472,0.14,2
346,456,0.14,2
346,344,0.14,2
346,484,0.14,2
346,613,0.14,2
347,7120,0.75,2
347,7512,0.75,2
347,6947,0.75,2
347,7399,0.75,2
347,7626,0.75,2
347,6756,0.75,2
347,7169,0.75,2
347,7394,0.75,2
347,7653,0.75,2
347,196,0.75,2
347,613,0.75,2
348,6946,0.96,2
348,7599,0.96,2
348,7428,0.96,2
348,7165,0.96,2
348,7382,0.96,2
348,7190,0.96,2
348,7170,0.96,2
348,7686,0.96,2
348,7153,0.96,2
348,6761,0.96,2
348,7169,0.96,2
348,7394,0.96,2
348,359,0.96,2
348,18,0.96,2
348,484,0.96,2
349,6946,0.89,2
349,7260,0.89,2
349,7599,0.89,2
349,6843,0.89,2
349,7187,0.89,2
349,7443,0.89,2
349,7153,0.89,2
349,7084,0.89,2
349,7170,0.89,2
349,6761,0.89,2
349,7169,0.89,2
349,7394,0.89,2
349,87,0.89,2
349,436,0.89,2
349,634,0.89,2
349,604,0.89,2
349,484,0.89,2
350,6814,0.18,2
350,6812,0.18,2
350,6966,0.18,2
350,7165,0.18,2
350,6826,0.18,2
350,6976,0.18,2
350,6761,0.18,2
350,7169,0.18,2
350,7452,0.18,2
350,359,0.18,2
350,436,0.18,2
351,7282,1,2
351,6946,1,2
351,6966,1,2
351,7165,1,2
351,7382,1,2
351,7071,1,2
351,7383,1,2
351,6826,1,2
351,7461,1,2
351,7239,1,2
351,6761,1,2
351,7169,1,2
351,7452,1,2
351,87,1,2
351,436,1,2
354,6966,1,2
354,7599,1,2
354,7099,1,2
354,7382,1,2
354,7071,1,2
354,7165,1,2
354,7443,1,2
354,7153,1,2
354,7686,1,2
354,7524,1,2
354,6761,1,2
354,7169,1,2
354,7394,1,2
354,7452,1,2
354,44,1,2
354,359,1,2
354,592,1,2
354,93,1,2
354,524,1,2
354,182,1,2
355,7260,0.06,2
355,7680,0.06,2
355,6946,0.06,2
355,7494,0.06,2
355,6947,0.06,2
355,7399,0.06,2
355,6826,0.06,2
355,7524,0.06,2
355,7686,0.06,2
355,6761,0.06,2
355,7169,0.06,2
355,7394,0.06,2
355,7653,0.06,2
355,7013,0.06,2
355,604,0.06,2
355,613,0.06,2
356,7547,0.21,2
356,7260,0.21,2
356,7494,0.21,2
356,7153,0.21,2
356,7190,0.21,2
356,7394,0.21,2
356,7653,0.21,2
356,87,0.21,2
356,604,0.21,2
356,432,0.21,2
356,107,0.21,2
356,613,0.21,2
357,7179,0.23,2
357,7428,0.23,2
357,6947,0.23,2
357,7256,0.23,2
357,7686,0.23,2
357,6732,0.23,2
357,6761,0.23,2
357,7169,0.23,2
357,7394,0.23,2
357,907,0.23,2
357,7013,0.23,2
357,484,0.23,2
359,7102,1,2
359,6767,1,2
359,6966,1,2
359,6843,1,2
359,7209,1,2
359,6742,1,2
359,6826,1,2
359,6761,1,2
359,7169,1,2
359,7394,1,2
359,7013,1,2
359,18,1,2
359,534,1,2
359,604,1,2
359,465,1,2
359,941,1,2
359,68,1,2
359,328,1,2
359,339,1,2
359,563,1,2
359,673,1,2
359,333,1,2
360,6764,0.17,2
360,7671,0.17,2
360,6947,0.17,2
360,6843,0.17,2
360,6758,0.17,2
360,7256,0.17,2
360,7686,0.17,2
360,7618,0.17,2
360,7169,0.17,2
360,7394,0.17,2
360,7452,0.17,2
360,831,0.17,2
360,359,0.17,2
360,18,0.17,2
360,484,0.17,2
360,333,0.17,2
361,7260,0.29,2
361,7428,0.29,2
361,7549,0.29,2
361,6947,0.29,2
361,7399,0.29,2
361,7686,0.29,2
361,7153,0.29,2
361,7169,0.29,2
361,7394,0.29,2
361,7653,0.29,2
361,145,0.29,2
361,484,0.29,2
361,613,0.29,2
362,7260,0.17,2
362,7428,0.17,2
362,6907,0.17,2
362,6843,0.17,2
362,7399,0.17,2
362,6765,0.17,2
362,7256,0.17,2
362,6761,0.17,2
362,7169,0.17,2
362,7394,0.17,2
362,7013,0.17,2
362,613,0.17,2
362,187,0.17,2
363,7671,0.98,2
363,7120,0.98,2
363,6912,0.98,2
363,6947,0.98,2
363,6765,0.98,2
363,7399,0.98,2
363,6843,0.98,2
363,7155,0.98,2
363,6788,0.98,2
363,7524,0.98,2
363,6761,0.98,2
363,7169,0.98,2
363,7394,0.98,2
363,7013,0.98,2
363,484,0.98,2
363,613,0.98,2
364,6764,0.12,2
364,6954,0.12,2
364,6765,0.12,2
364,6947,0.12,2
364,7399,0.12,2
364,6962,0.12,2
364,7155,0.12,2
364,7686,0.12,2
364,6761,0.12,2
364,7169,0.12,2
364,7394,0.12,2
364,55,0.12,2
364,7013,0.12,2
364,484,0.12,2
364,12,0.12,2
366,7260,0.6,2
366,7428,0.6,2
366,6765,0.6,2
366,6947,0.6,2
366,6843,0.6,2
366,7302,0.6,2
366,7241,0.6,2
366,7153,0.6,2
366,6761,0.6,2
366,7169,0.6,2
366,7394,0.6,2
366,639,0.6,2
366,7013,0.6,2
366,604,0.6,2
366,484,0.6,2
366,12,0.6,2
367,288,0.12,2
368,6946,0.43,2
368,6863,0.43,2
368,6741,0.43,2
368,6826,0.43,2
368,7218,0.43,2
368,6756,0.43,2
368,7241,0.43,2
368,6761,0.43,2
368,7169,0.43,2
368,7394,0.43,2
368,7013,0.43,2
368,810,0.43,2
368,333,0.43,2
369,6966,0.28,2
369,7102,0.28,2
369,6934,0.28,2
369,7332,0.28,2
369,7382,0.28,2
369,7471,0.28,2
369,7241,0.28,2
369,7287,0.28,2
369,6761,0.28,2
369,7169,0.28,2
369,7394,0.28,2
369,7452,0.28,2
369,359,0.28,2
369,18,0.28,2
369,572,0.28,2
369,465,0.28,2
369,506,0.28,2
369,673,0.28,2
369,523,0.28,2
370,7103,0.09,2
370,7118,0.09,2
370,7399,0.09,2
370,7087,0.09,2
370,6947,0.09,2
370,7155,0.09,2
370,7524,0.09,2
370,6761,0.09,2
370,7394,0.09,2
370,7013,0.09,2
370,613,0.09,2
371,7260,0.17,2
371,7649,0.17,2
371,6947,0.17,2
371,7399,0.17,2
371,7241,0.17,2
371,7153,0.17,2
371,7084,0.17,2
371,6761,0.17,2
371,7169,0.17,2
371,7653,0.17,2
371,613,0.17,2
372,7260,0.15,2
372,6767,0.15,2
372,7428,0.15,2
372,6947,0.15,2
372,7332,0.15,2
372,7153,0.15,2
372,7155,0.15,2
372,6761,0.15,2
372,7169,0.15,2
372,7394,0.15,2
372,422,0.15,2
372,572,0.15,2
372,484,0.15,2
372,333,0.15,2
373,7260,0.15,2
373,7512,0.15,2
373,6765,0.15,2
373,6947,0.15,2
373,7087,0.15,2
373,7686,0.15,2
373,7241,0.15,2
373,6761,0.15,2
373,7394,0.15,2
373,7653,0.15,2
373,921,0.15,2
373,7013,0.15,2
373,484,0.15,2
373,613,0.15,2
374,7494,0.22,2
374,7407,0.22,2
374,7524,0.22,2
374,6761,0.22,2
374,7394,0.22,2
374,613,0.22,2
376,7270,0.67,2
376,7540,0.67,2
376,6946,0.67,2
376,7382,0.67,2
376,6947,0.67,2
376,7524,0.67,2
376,6905,0.67,2
376,7155,0.67,2
376,6761,0.67,2
376,7169,0.67,2
376,7452,0.67,2
376,929,0.67,2
376,87,0.67,2
376,436,0.67,2
376,604,0.67,2
376,125,0.67,2
376,565,0.67,2
376,391,0.67,2
376,107,0.67,2
376,146,0.67,2
376,484,0.67,2
376,613,0.67,2
377,6966,0.24,2
377,7489,0.24,2
377,7102,0.24,2
377,6843,0.24,2
377,7382,0.24,2
377,6947,0.24,2
377,6758,0.24,2
377,7524,0.24,2
377,7170,0.24,2
377,6761,0.24,2
377,7169,0.24,2
377,7394,0.24,2
377,7452,0.24,2
377,7013,0.24,2
377,604,0.24,2
377,484,0.24,2
377,523,0.24,2
378,484,0.07,2
379,6856,0.27,2
379,6946,0.27,2
379,6741,0.27,2
379,6928,0.27,2
379,6826,0.27,2
379,7575,0.27,2
379,7413,0.27,2
379,6761,0.27,2
379,7169,0.27,2
379,7394,0.27,2
379,359,0.27,2
379,592,0.27,2
379,54,0.27,2
379,484,0.27,2
379,673,0.27,2
379,333,0.27,2
380,6764,1,2
380,7011,1,2
380,6954,1,2
380,7408,1,2
380,7198,1,2
380,7115,1,2
380,7153,1,2
380,7190,1,2
380,6761,1,2
380,7169,1,2
380,7394,1,2
380,16,1,2
380,7013,1,2
380,208,1,2
380,849,1,2
380,240,1,2
380,550,1,2
380,157,1,2
380,595,1,2
381,6764,0.84,2
381,7507,0.84,2
381,7060,0.84,2
381,7376,0.84,2
381,7071,0.84,2
381,7155,0.84,2
381,7170,0.84,2
381,6761,0.84,2
381,7169,0.84,2
381,7394,0.84,2
381,7013,0.84,2
381,18,0.84,2
381,134,0.84,2
381,484,0.84,2
382,7260,0.45,2
382,7680,0.45,2
382,6947,0.45,2
382,7399,0.45,2
382,7087,0.45,2
382,7524,0.45,2
382,7430,0.45,2
382,6761,0.45,2
382,7169,0.45,2
382,7394,0.45,2
382,822,0.45,2
382,7013,0.45,2
382,339,0.45,2
382,484,0.45,2
382,613,0.45,2
384,6764,0.18,2
384,6912,0.18,2
384,7376,0.18,2
384,7201,0.18,2
384,6761,0.18,2
384,7169,0.18,2
385,7102,1,2
385,7260,1,2
385,6947,1,2
385,7399,1,2
385,6843,1,2
385,7302,1,2
385,6761,1,2
385,7169,1,2
385,7394,1,2
385,72,1,2
385,359,1,2
385,572,1,2
386,7260,1,2
386,7428,1,2
386,6947,1,2
386,6843,1,2
386,6765,1,2
386,7241,1,2
386,7305,1,2
386,7575,1,2
386,6769,1,2
386,6761,1,2
386,7169,1,2
386,7394,1,2
386,248,1,2
386,359,1,2
387,6966,0.5,2
387,6946,0.5,2
387,7282,0.5,2
387,7382,0.5,2
387,7165,0.5,2
387,6758,0.5,2
387,7645,0.5,2
387,6821,0.5,2
387,6761,0.5,2
387,7169,0.5,2
387,7452,0.5,2
387,7013,0.5,2
387,543,0.5,2
387,524,0.5,2
387,673,0.5,2
389,7120,0.18,2
389,6895,0.18,2
389,6947,0.18,2
389,7399,0.18,2
389,7087,0.18,2
389,7524,0.18,2
389,7686,0.18,2
389,7169,0.18,2
389,7394,0.18,2
389,7653,0.18,2
389,119,0.18,2
389,4,0.18,2
389,313,0.18,2
389,812,0.18,2
389,865,0.18,2
389,269,0.18,2
389,484,0.18,2
389,613,0.18,2
391,7267,0.06,2
391,6744,0.06,2
391,6928,0.06,2
391,6843,0.06,2
391,7155,0.06,2
391,7256,0.06,2
391,6761,0.06,2
391,7394,0.06,2
391,121,0.06,2
391,113,0.06,2
391,821,0.06,2
391,339,0.06,2
391,187,0.06,2
392,6946,0.1,2
392,7549,0.1,2
392,6975,0.1,2
392,7111,0.1,2
392,7382,0.1,2
392,6874,0.1,2
392,6947,0.1,2
392,7153,0.1,2
392,7686,0.1,2
392,7375,0.1,2
392,7256,0.1,2
392,6761,0.1,2
392,7169,0.1,2
392,7394,0.1,2
392,7452,0.1,2
392,198,0.1,2
392,436,0.1,2
392,484,0.1,2
394,7270,0.39,2
394,7440,0.39,2
394,7350,0.39,2
394,7382,0.39,2
394,7153,0.39,2
394,6761,0.39,2
394,7169,0.39,2
394,7394,0.39,2
394,75,0.39,2
394,7013,0.39,2
394,920,0.39,2
394,250,0.39,2
394,391,0.39,2
394,904,0.39,2
394,925,0.39,2
394,104,0.39,2
394,333,0.39,2
395,7671,1,2
395,6764,1,2
395,7120,1,2
395,6947,1,2
395,7399,1,2
395,6765,1,2
395,6830,1,2
395,7575,1,2
395,6905,1,2
395,6761,1,2
395,7169,1,2
395,7394,1,2
395,883,1,2
395,7013,1,2
395,484,1,2
395,613,1,2
396,6947,0.11,2
396,7575,0.11,2
396,7037,0.11,2
396,7305,0.11,2
396,6761,0.11,2
396,7169,0.11,2
396,724,0.11,2
396,359,0.11,2
396,484,0.11,2
396,333,0.11,2
397,7260,1,2
397,6966,1,2
397,6745,1,2
397,6843,1,2
397,7209,1,2
397,6840,1,2
397,7686,1,2
397,7524,1,2
397,7170,1,2
397,7153,1,2
397,6761,1,2
397,7169,1,2
397,7394,1,2
397,305,1,2
397,198,1,2
397,920,1,2
397,673,1,2
397,333,1,2
398,484,0.07,2
398,613,0.07,2
398,333,0.07,2
399,7274,0.15,2
